minang,clean_text,label
"tidaklah berlebihan kalau dikatakan, suryadarma alah menjadikan dirgantara sabagai bagian dari hidup",tidaklah berlebihan kalau dikatakan suryadarma alah menjadikan dirgantara sabagai bagian dari hidup,positive
sadangkan suhu udaro rato-rato sakitar 29.8 °c jo rato-rato tarandah sakitar 24.3 °c,sadangkan suhu udaro rato rato sakitar jo rato rato tarandah sakitar c,negative
2006 gu2 adolah sabuah asteroid, gu2 adolah sabuah asteroid,negative
"katiko itu, banyak patandiangan sepak bola baiak lokal maupun internasional dimainkan di stadion iko",katiko itu banyak patandiangan sepak bola baiak lokal maupun internasional dimainkan di stadion iko,neutral
aliran maanggok bahwa hakikaik kanyatoan nan baraneka warna itu sadolahnyo barasa dari roh (sukma) a,aliran maanggok bahwa hakikaik kanyatoan nan baraneka warna itu sadolahnyo barasa dari roh sukma a,negative
irfan manikah jo surang padusi banamo miming amira dan alah dikaruniai duo urang anak,irfan manikah jo surang padusi banamo miming amira dan alah dikaruniai duo urang anak,neutral
kota sawahlunto talatak di daerah dataran tinggi nan marupakan bagian dari bukit barisan nan mampuny,kota sawahlunto talatak di daerah dataran tinggi nan marupakan bagian dari bukit barisan nan mampuny,positive
"padusi nan lahia di bandung, 12 juli 1976 punyo ide nan lain maolah sampah jo ""biodigister""",padusi nan lahia di bandung juli punyo ide nan lain maolah sampah jo biodigister ,negative
"dalam bidang olahraga, diantaronyo manyalanggaroan pencak silat persinas asad (ampuh sehat aman dama",dalam bidang olahraga diantaronyo manyalanggaroan pencak silat persinas asad ampuh sehat aman dama,neutral
spesies ko juo marupokan bagian dari genus metamynoglenes dan ordo araneae,spesies ko juo marupokan bagian dari genus metamynoglenes dan ordo araneae,neutral
"salamo duo taun (1992 -1994), inyo mangikuti kuliah jacques derrida dan aktif mambaco dan badiskusi ",salamo duo taun inyo mangikuti kuliah jacques derrida dan aktif mambaco dan badiskusi ,neutral
teh tarik adolah contoh dari es teh,teh tarik adolah contoh dari es teh,neutral
lokasinyo baganti-ganti antaro babagai nagari di tanah datar,lokasinyo baganti ganti antaro babagai nagari di tanah datar,neutral
"dari sumber tambo, nagari ko dulunya adolah marupoan ibu koto dari kerajaan pagaruyung",dari sumber tambo nagari ko dulunya adolah marupoan ibu koto dari kerajaan pagaruyung,neutral
spesies ko juo marupokan bagian dari genus gnathonargus dan ordo araneae,spesies ko juo marupokan bagian dari genus gnathonargus dan ordo araneae,neutral
legenda waqwaq jo paunyinyo nan ajaib akianyo baakia satalah frekuensi palaiaran ka daerah tasabuik ,legenda waqwaq jo paunyinyo nan ajaib akianyo baakia satalah frekuensi palaiaran ka daerah tasabuik ,positive
"pado taun 1925, abdul rahim karajo sabagai wartawan di surek kaba mingguan ""edaran zaman"" nan bakant",pado taun abdul rahim karajo sabagai wartawan di surek kaba mingguan edaran zaman nan bakant,neutral
jaraknyo ±350 km dari kota medan (8 jam pajalanan),jaraknyo km dari kota medan jam pajalanan ,neutral
"pimpinan redaksi, redaktur, jo panulihnyo dipacik dek perempuan, walaupun panabikannyo dikelola dek ",pimpinan redaksi redaktur jo panulihnyo dipacik dek perempuan walaupun panabikannyo dikelola dek ,neutral
"waqwaq disabuik dalam catatan para musafir jo geografer islam, sarupo buzurg (953), al-idrisi (1165)",waqwaq disabuik dalam catatan para musafir jo geografer islam sarupo buzurg al idrisi ,neutral
"10 april 2012, diumumkan bahwa salah bagabuang jo basel salamo 4 tahun mulai 15 juni 2012", april diumumkan bahwa salah bagabuang jo basel salamo tahun mulai juni ,neutral
"tadapek barupo jendela di sisi selatan, sisi barat, jo sisi timur",tadapek barupo jendela di sisi selatan sisi barat jo sisi timur,neutral
samo jo sma pado umumnyo di indonesia maso pandidikan sikolah di sman 12 padang ditampuah dalam waka,samo jo sma pado umumnyo di indonesia maso pandidikan sikolah di sman padang ditampuah dalam waka,neutral
raphael maitimo laia sarato gadang di nagari balando dari urang tuo katurunan minangkabau,raphael maitimo laia sarato gadang di nagari balando dari urang tuo katurunan minangkabau,neutral
"inyo mambuek debut pado 26 maret di stade de france, manggantikan antoine griezmann di 16 minik akhi",inyo mambuek debut pado maret di stade de france manggantikan antoine griezmann di minik akhi,neutral
"ornamen ko tamasuak ka dalam ornamen tambuih yang talatak di bagian lubang angin, singok, kisi-kisi,",ornamen ko tamasuak ka dalam ornamen tambuih yang talatak di bagian lubang angin singok kisi kisi ,neutral
gempa bumi sumatera oktober 2010 juo melanda pantai barat daya dan manyebabkan tsunami,gempa bumi sumatera oktober juo melanda pantai barat daya dan manyebabkan tsunami,neutral
bukanlah nan dimukasuik baso indak buliah manyantuah atau mamacik al-quran kacuali urang nan barasi,bukanlah nan dimukasuik baso indak buliah manyantuah atau mamacik al quran kacuali urang nan barasi,negative
"pada wakatu mudo, amir dibao dek kakak ibunyo, mohammad jaman gala radjo endah ka palembang",pada wakatu mudo amir dibao dek kakak ibunyo mohammad jaman gala radjo endah ka palembang,neutral
"karier kapalatiahan suhatman indak baranti sampai disitu, inyo-pun kudian di angkek manjadi asisten ",karier kapalatiahan suhatman indak baranti sampai disitu inyo pun kudian di angkek manjadi asisten ,neutral
"film-filmnyo nan lain tamasuak ""eight below"", ""into the blue"", ""she's all that"" jo ""takers""",film filmnyo nan lain tamasuak eight below into the blue she is all that jo takers ,neutral
"jo mampahatikan keterkaitan antar suku dalam masyarakaik adaik minangkabau, suku bodi indak malakuka",jo mampahatikan keterkaitan antar suku dalam masyarakaik adaik minangkabau suku bodi indak malakuka,neutral
"pangalaman nilai budayo iko dipacu dek suatu nilai nan disabuik ""bersikemelen"", iyolah pasaingan nan",pangalaman nilai budayo iko dipacu dek suatu nilai nan disabuik bersikemelen iyolah pasaingan nan,negative
"pamain film iko iyolah anushka sharma, neil bhoopalam, darshan kumar, deepti naval, jo ravi jhankal",pamain film iko iyolah anushka sharma neil bhoopalam darshan kumar deepti naval jo ravi jhankal,neutral
contohnyo panggunoan kato bakwan untuak bakso iyolah bakwan malang,contohnyo panggunoan kato bakwan untuak bakso iyolah bakwan malang,neutral
"sahinggo bagi pancaliakan jo perasoan pangguno manusio, seakan-akan prosesor mangarajoan babarapo pr",sahinggo bagi pancaliakan jo perasoan pangguno manusio seakan akan prosesor mangarajoan babarapo pr,neutral
"dalam pangapungan kota tha'if salamo labiah kurang sapuluah ari satalah parang hunain, bani tsaqif j",dalam pangapungan kota tha if salamo labiah kurang sapuluah ari satalah parang hunain bani tsaqif,negative
sistem iko mamakai panggunoan 2 intelsat dan 1 arabsat,sistem iko mamakai panggunoan intelsat dan arabsat,neutral
versi iko banyak dipakai disebabkan kamampuannyo untuak mambangun aplikasi web kompleks tatapi tetap,versi iko banyak dipakai disebabkan kamampuannyo untuak mambangun aplikasi web kompleks tatapi tetap,neutral
malako nan putiah  adolah saurang birokrat jo politisi indonesia,malako nan putiah adolah saurang birokrat jo politisi indonesia,neutral
organisasi nan ko ditagakan pado tanggal 5 februari 1974 di jakarta ateh prakarsa babarapo urang ang,organisasi nan ko ditagakan pado tanggal februari di jakarta ateh prakarsa babarapo urang ang,negative
"aksara latin hanyo digunoan di halaman sampul, pamberitahuan/pangumuman, jo iklan",aksara latin hanyo digunoan di halaman sampul pamberitahuan pangumuman jo iklan,neutral
pado akhia taun 2017 namo upiak isil samakin dikenal sajak video klip bajudul tak tun tuang sempat v,pado akhia taun namo upiak isil samakin dikenal sajak video klip bajudul tak tun tuang sempat,negative
barasa dari kapulauan bangka belitung,barasa dari kapulauan bangka belitung,neutral
"moquette manyampaian juo legenda satampek nan dicatatnyo kutiko inyo mangunjuangi leran, baso makam ",moquette manyampaian juo legenda satampek nan dicatatnyo kutiko inyo mangunjuangi leran baso makam ,neutral
wilayahnyo taimpik antaro india jo republik rakyaik cino,wilayahnyo taimpik antaro india jo republik rakyaik cino,neutral
ornamen ko indak tamasuak ka dalam ornamen yang talatak di pintu muko,ornamen ko indak tamasuak ka dalam ornamen yang talatak di pintu muko,negative
"pado tahun 2015, jawa barat di bawah pamarintahan ahmad heryawan bahasil maraih penghargaan anugerah",pado tahun jawa barat di bawah pamarintahan ahmad heryawan bahasil maraih penghargaan anugerah,neutral
adapun proyek kareta api bawah tanah (subway) dan jalan susun tigo (triple decker) nan sempat dideng,adapun proyek kareta api bawah tanah subway dan jalan susun tigo triple decker nan sempat dideng,neutral
panduduak wilayah kabupaten mandailing natal didominasi jo etnis mandailing nan sacaro bahaso jo bud,panduduak wilayah kabupaten mandailing natal didominasi jo etnis mandailing nan sacaro bahaso jo bud,neutral
sadangkan nelly bakarajo sabagai karyawan di kantua barito nan baru badiri tu,sadangkan nelly bakarajo sabagai karyawan di kantua barito nan baru badiri tu,neutral
pado tahun 1940-1941 baliau manjadi anggota dewan pimpinan gerakan rakyat indonesia (gerindo) di jak,pado tahun baliau manjadi anggota dewan pimpinan gerakan rakyat indonesia gerindo di jak,neutral
pado maso revolusi 1965 yozar tamasuak salah surang pimpinan mahasiswa demonstran,pado maso revolusi yozar tamasuak salah surang pimpinan mahasiswa demonstran,negative
"cara mambueknyo adolah ikan nan alah dibarasiahan dipotong-potong, lalu dilumuri limau nipih jo gara",cara mambueknyo adolah ikan nan alah dibarasiahan dipotong potong lalu dilumuri limau nipih jo gara,negative
dan akibaiknyo sma negeri 9 medan baubah namo manjadi sma negeri 10 medan dan sataruihnyo,dan akibaiknyo sma negeri medan baubah namo manjadi sma negeri medan dan sataruihnyo,neutral
sabalum kompetisi inyo hanyo punyo wakatu satu bulan untuak balatiah,sabalum kompetisi inyo hanyo punyo wakatu satu bulan untuak balatiah,positive
"dendang, sabagai warisan kesenian pandahulu manjadi indak populer lai karano alah alah taganti musik",dendang sabagai warisan kesenian pandahulu manjadi indak populer lai karano alah alah taganti musik,positive
"bagian atok babantuak gonjong dengan bahan tabuek dari seng, sadangkan karangkonyo tabuek dari kayu ",bagian atok babantuak gonjong dengan bahan tabuek dari seng sadangkan karangkonyo tabuek dari kayu ,neutral
"namo sarupo davy linggar, melati suryodharmo, papermoon puppet theatre, jo kendra paramita adolah 4 ",namo sarupo davy linggar melati suryodharmo papermoon puppet theatre jo kendra paramita adolah ,neutral
spesies ko juo marupokan bagian dari genus gorbothorax dan ordo araneae,spesies ko juo marupokan bagian dari genus gorbothorax dan ordo araneae,neutral
"hazairin tajun di kancah papolitikan indonesia, jo caro ikuik mandirian partai parsatuan indonesia r",hazairin tajun di kancah papolitikan indonesia jo caro ikuik mandirian partai parsatuan indonesia,neutral
dipakiroan 75-80% panduduak irak adolah bangso arab; kalompok etnis utamo lainnyo adolah kurdi (15-2,dipakiroan panduduak irak adolah bangso arab kalompok etnis utamo lainnyo adolah kurdi ,negative
kudian kabiasoan marokok lah mulai muncua di kalangan bangsawan eropa,kudian kabiasoan marokok lah mulai muncua di kalangan bangsawan eropa,negative
istilah lainnyo adolah bintang baikua yang indak tapek karano komet samo sakali bukan bintang,istilah lainnyo adolah bintang baikua yang indak tapek karano komet samo sakali bukan bintang,negative
"di kacamatan ko tadapek banyak objek wisata, diantaronyo pantai batu kalang jo pantai taluak sikulo,",di kacamatan ko tadapek banyak objek wisata diantaronyo pantai batu kalang jo pantai taluak sikulo ,positive
fahmi adolah putra dari pasangan parantau minangkabau,fahmi adolah putra dari pasangan parantau minangkabau,neutral
teknik elektromagnetik manjambatani aplikasi listrik sabagai pamindahan energi dan transfer informas,teknik elektromagnetik manjambatani aplikasi listrik sabagai pamindahan energi dan transfer informas,neutral
"untuak umua produktif, susu dapek mambantu patumbuahannyo",untuak umua produktif susu dapek mambantu patumbuahannyo,positive
mermessus taibo adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,mermessus taibo adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,neutral
"senyawa iko dibutuhkan dalam maatur aliran darah, suhu tubuh, sistem pencernaan, jo sistem parnapasa",senyawa iko dibutuhkan dalam maatur aliran darah suhu tubuh sistem pencernaan jo sistem parnapasa,neutral
"salain itu, tethya simi dapek juo manyerap oksigen dari aia malalui proses difusi",salain itu tethya simi dapek juo manyerap oksigen dari aia malalui proses difusi,neutral
"pangkaritik alah mambandiangkan pamarentahan abdullah jo pamarentahan mahathir, manganggap baso maha",pangkaritik alah mambandiangkan pamarentahan abdullah jo pamarentahan mahathir manganggap baso maha,neutral
sabuah panalitian manggunoan kamera tasambunyi nan dipasang di rimbo primer dataran randah tagadang ,sabuah panalitian manggunoan kamera tasambunyi nan dipasang di rimbo primer dataran randah tagadang ,neutral
inyo manikah jo ida djubaedah dan mandapek ampek urang anak,inyo manikah jo ida djubaedah dan mandapek ampek urang anak,neutral
"tinggi raja adolah marupoan sabuah kecamatan nan ado di kabupaten asahan, provinsi sumatera utara, i",tinggi raja adolah marupoan sabuah kecamatan nan ado di kabupaten asahan provinsi sumatera utara i,neutral
"model ""alang babega"" marupokan khas rumah gadang rajo",model alang babega marupokan khas rumah gadang rajo,positive
"mareka kadang-kadang diidentifikasi dangan lawan posisi politik, dangan real madrid nan mawakili ban",mareka kadang kadang diidentifikasi dangan lawan posisi politik dangan real madrid nan mawakili ban,negative
sabuah metode transmisi nirkabel adolah pilihan nan logis untuak jaringan segmen lan nan acok musti ,sabuah metode transmisi nirkabel adolah pilihan nan logis untuak jaringan segmen lan nan acok musti ,positive
"kamudian, tuanku bandaro di alahan panjang, malangsuangkan pambaharuan di bonjol basamo tuanku imam ",kamudian tuanku bandaro di alahan panjang malangsuangkan pambaharuan di bonjol basamo tuanku imam ,neutral
"genoveva jessyca stefani auryn atau nan biaso disabuik ryn , adolah model indonesia",genoveva jessyca stefani auryn atau nan biaso disabuik ryn adolah model indonesia,neutral
pambangunan nan dilakuan dek pamarintahan kolonial balando tu dalam istilah minangkabau disabuik jo ,pambangunan nan dilakuan dek pamarintahan kolonial balando tu dalam istilah minangkabau disabuik jo ,negative
"inyo manggantian juan jose daboub, nan manyalasaikan ampek tahun maso jabatannyo pado 30 juni, maatu",inyo manggantian juan jose daboub nan manyalasaikan ampek tahun maso jabatannyo pado juni maatu,neutral
"concong adolah marupoan kecamatan di kabupaten indragiri hilir, provinsi riau, indonesia",concong adolah marupoan kecamatan di kabupaten indragiri hilir provinsi riau indonesia,neutral
sjahbudin duduak di posisi tu manggantian mohammad natsir nan indak lai manjabat mantari panarangan,sjahbudin duduak di posisi tu manggantian mohammad natsir nan indak lai manjabat mantari panarangan,neutral
"kubang koto adolah salah satu jorong nan talatak di nagari tepi selo, kecamatan lintau buo utara, ka",kubang koto adolah salah satu jorong nan talatak di nagari tepi selo kecamatan lintau buo utara ka,neutral
